SampleName,Alistipes_finegoldii_DSM_17242_strainDSM_17242,Alistipes_obesi,Alistipes_putredinis_DSM_17216_strainDSM_17216,Alistipes_shahii_WAL_8301_strainWAL_8301,Anaerotruncus_colihominis_DSM_17241_strainDSM_17241,Angelakisella_massiliensis_strainMarseilleP3217,Bacteroides_barnesiae_DSM_18169__JCM_13652_strainDSM_18169,Bacteroides_caecimuris_strainI48,Bacteroides_coprocola_DSM_17136_strainDSM_17136,Bacteroides_dorei_CL03T12C01_strainCL03T12C01,Bacteroides_faecichinchillae_JCM_17102_strainJCM_17102,Bacteroides_fluxus_YIT_12057_strainYIT_12057,Bacteroides_fragilis_NCTC_9343,Bacteroides_fragilis_YCH46_strainYCH46,Bacteroides_helcogenes_P_36108_strainP_36108,Bacteroides_plebeius_DSM_17135_strainDSM_17135,Bacteroides_salanitronis_DSM_18170_strainDSM_18170,Bacteroides_salyersiae_WAL_10018__DSM_18765__JCM_12988_strainDSM_18765,Bacteroides_stercoris_ATCC_43183_strainATCC_43183,Blautia_obeum_ATCC_29174_strainATCC_29174,Blautia_obeum_strain2789STDY5608838,Butyricimonas_sp_H184_strainH184,Clostridiales_bacterium_CCNA10_strainCCNA10,Clostridium_phoceensis_strainGD3,Coprobacter_secundus_strain177,Coprococcus_comes_ATCC_27758_strainATCC_27758,Eubacterium_ramulus_ATCC_29099_strainATCC_29099,Eubacterium_rectale_ATCC_33656_strainATCC_33656,Flavonifractor_plautii_strainYL31,Fournierella_massiliensis_strainAM2,Fusicatenibacter_saccharivorans_strain2789STDY5608849,Lachnospiraceae_bacterium_GAM79_strainGAM79,Mediterranea_massiliensis_strainMarseilleP2645,Oscillibacter_sp_PEA192_strainPEA192,Parabacteroides_sp_CT06_strainCT06,Paraprevotella_xylaniphila_YIT_11841_strainYIT_11841,Pseudoflavonifractor_capillosus_ATCC_29799_strainATCC_29799,Roseburia_faecis_strain2789STDY5608863,Roseburia_inulinivorans_DSM_16841_strainDSM_16841,Ruminococcus_faecis_JCM_15917_strainJCM_15917,Ruminococcus_gnavus_AGR2154_strainAGR2154,Ruminococcus_lactaris_ATCC_29176_strainATCC_29176,Tyzzerella_nexilis_DSM_1787_strainDSM_1787
SRS016954,0.0066029175764661194,0.01715565683457412,0.15638028671578338,0.06115530581753429,0.0008574041627893232,0.001232983647449983,0.0019491500449723739,0.09518825588637282,0.029877269763782795,0.033072776498876424,0.0026233336526279953,0.01860270447538965,0.001105143068743474,0.001079506998656344,0.0020161727094187374,0.02298784784936641,0.0023502536522744684,0.006023380807477948,0.3565497868795973,0.0022430532153772938,0.006123943564561077,0.0013709023469290246,0.002763709143851879,0.0006559866593524069,0.0006892518527922213,0.0030462831463697365,0.001700290066512147,0.07137374580703079,0.00023014526151135078,0.0008552971640489529,0.004026152598862886,0.006251159404464763,0.010841813374640475,0.0033667747717358843,0.019859365303779217,0.0013419971130136186,0.00035838112565078964,0.00437924644219396,0.03398911951207592,0.00399072061308798,0.0002225253385748834,0.0018878358754795984,0.0016221632559490524
SRS016989,0.1643090986111092,0.007578305539411976,0.004746238143234092,0.005747261797529702,0.001078586433124719,0.0003159726838137522,0.001334534869477159,0.17757530139208466,0.07632877986572364,0.1280680592415256,0.003606388551117889,0.05142456861322672,0.0007006705280014038,0.001105218343465061,0.0007783373966147545,0.06698666804201411,0.002844710156383364,0.03415919520080532,0.03034162607924373,0.002667798868936364,0.0070605750558320165,0.042909279200247695,0.0055409019182763265,0.0012351736967454948,0.001768852636428603,0.0014982686322865606,0.0027494300036330493,0.021443939112022803,0.0009953016376496309,0.00030399724818112536,0.002571997810109886,0.03554357345765288,0.014144713119520291,0.0019895902830727136,0.026253648046331235,0.002811953410873622,0.0003223150576940048,0.05146909603568916,0.010899278764356587,0.004686572266215051,0.0001494879845280926,0.001230737593270406,0.0007239966725396969
SRS017103,0.014672503970535477,0.02920767548846858,0.17050090057462317,0.05379583331343107,0.0005998187642260787,0.0004957533054217299,0.0006078034272224597,0.015434154895295137,0.05729097479204039,0.11085477078695966,0.0017987471997236739,0.004640506816772495,0.00099897117555776,0.0003984038627105087,0.0006881367702514607,0.02621382285604897,0.000427529249424326,0.009334456240441465,0.3572512091110456,0.0011968437872994305,0.003413692812593103,0.006615707356189434,0.0016092639858752314,0.0006967628972751435,0.0058679284596588705,0.0011603496444753804,0.000516536375978612,0.03085167145861206,0.000176322156244082,0.00033363103086842655,0.00931711740415225,0.0253574368804088,0.008226044841341873,0.007956106072782564,0.032676965627679896,0.00044902272935118165,0.0005264700138471435,0.0008665422418616955,0.0033786466950846065,0.0024788458786719203,0.0003110503478796833,0.00027026327307326964,0.0005348054285954926
SRS017191,0.04147363100257159,0.051697665612973606,0.11877734402125624,0.017159913238910734,0.001542249783619264,0.0007633256429833352,0.002238502487334576,0.07970930515080307,0.061837022362149136,0.2023475001659878,0.0070303724223484765,0.009139713761529897,0.0025681100560472074,0.004454303661859047,7.963406833610569e-05,0.041803926765843984,0.0014928533903240974,0.014053382098231508,0.010077033552309241,0.002071271154613032,0.01500636484355653,0.009968783153788198,0.0026557589579420267,0.003941316444774084,0.00033553528359570305,0.0023759146444658954,0.002230796283951031,0.05608076981601266,0.0007677938340256213,0.00047047341372752924,0.0031185355570220274,0.14837159901532995,0.004334857035029977,0.008644074622296338,0.0315518047740343,0.0004205345350044729,0.0012230293981394282,0.01245897486269345,0.006485535769029415,0.004886648692513677,0.005667399163681759,0.0050155907749715005,0.0036708487243823497
SRS017247,0.038446133927721705,0.009188438208116817,0.13246189635477715,0.02141724763018333,0.0008959172096092617,0.00033259961217637523,0.001084331878907817,0.2605511144457954,0.01331011345813638,0.07189264016784208,0.003606818609410094,0.01690961133408861,0.005395778911525456,0.014464263236923404,0.0009447195730576489,0.04205219843605215,0.009075718563643283,0.010472509764844418,0.2508759959287771,0.00050981921720443,0.003630084507877766,0.019421860710459194,0.0011945873605018087,0.0009799807631249823,0.0004081977027983814,0.0006549504976133937,0.0003492732396754973,0.0077101531074478,0.00045726940254250253,0.0003789674630585715,0.0010747072784212661,0.002126528343255075,0.010564373189235976,0.02321022660702931,0.019060195873080322,0.0003367225320448386,0.00029399265224066043,0.0005500873725774334,0.0008226193726441614,0.0021711822539810283,0.00011635901417219096,0.000131254795986067,0.0004685594914389246
SRS017307,0.04844275934032559,0.007955727870453662,0.12276460901916425,0.23760578870176155,0.004147361923825293,0.001870832903516929,0.0010094078833929646,0.05841146666808127,0.019447129052627774,0.020348860365286,0.005068900824391565,0.006609293492945539,0.0005693334119280261,0.0014254767701451,0.0006269918528524891,0.011173476532059027,0.000562604311193296,0.0173742009684988,0.011208873615445085,0.005467757421169898,0.009360028681100835,0.035817570638178406,0.005531000673071959,0.0042745169406465085,0.008721015113034587,0.007476782548064964,0.0027003698640985815,0.029247644270270334,0.0008573489039202462,0.0018190756097263238,0.004044166298776042,0.07329925084166186,0.06634037145753394,0.005575505850909957,0.024034907414269745,0.11244289496528048,0.0019522546936789407,0.0039210422889506,0.008304222390814653,0.006297375643093306,0.00031931060331017727,0.001317323339607918,0.004255168040935846
SRS017433,0.004044370759579449,0.0009413966969298074,0.1782472683012641,0.028001256749435318,0.000957869404099938,0.00020197861376574432,0.005222313689760743,0.01479577219332094,0.010526161681907556,0.014112371677814362,0.0010487392535898383,0.005189395329319707,0.001512840310053919,0.01569423935641995,0.00019105316014127557,0.4077130943185011,0.0013238732573584654,0.003364806660418581,0.13424198734274714,0.00114700135386208,0.00635357605272768,0.0044027732067882,0.0054633247007780114,0.0006604905884734303,0.0015633258946477033,0.002902160463510565,0.0009622073961841284,0.013841565958834907,0.0013288032258918904,0.00011083365564504855,0.004148242247106814,0.02217705741906345,0.01477920573465588,0.004532782521332354,0.018657269183560796,0.024667802958576686,0.0002216742843991303,0.013764354069246108,0.025423697134868205,0.004035985039921421,0.0008065994654328585,0.00017124415054536649,0.0005472345375191802
SRS017521,0.01477452409810301,0.03340467406835707,0.0016247189127012646,0.010920870110594031,0.02388515367802928,0.002984192768715676,0.0007210906961711395,0.08918607678602361,0.007404863253024195,0.046874358188064756,0.0009817355257445012,0.024661856127353922,0.04391028530138221,0.10405737885797456,0.0025885347358115276,0.016333355445951905,0.0016357328511397682,0.006071568053925444,0.2109220140775912,0.015142856234831458,0.05287811407298319,0.004501539421447102,0.01250353751752288,0.01288198390230261,0.0010825781857357237,0.0024086705833999745,0.010197601616746042,0.03388482368006263,0.04136398054127545,0.0012342109421962914,0.010258756050665372,0.005198854614015449,0.01994326064749072,0.047230651404651755,0.0336660746203353,0.0011735683142725774,0.003134616128842625,0.009626103144510902,0.005056065365807179,0.01132646118641054,0.01315671423260491,0.0015799869021841811,0.007626007153046142
SRS017701,0.004075347381871199,0.021846749670582293,0.07743530537737142,0.036779102641102936,0.002437837820230246,0.0008437243985721637,0.0025670290001076185,0.01877235193774069,0.05097815556581196,0.11947370996214998,0.0029618756792190947,0.0051122464863000245,0.0011552478051689923,0.002725743047589916,0.0013137360583189688,0.011205011083729975,0.004423248857821493,0.05341371196979134,0.045816510052823015,0.0012652168149816622,0.0019611222239078593,0.03960495577741433,0.0015102049408216216,0.0007325265476105841,0.0021658990749151993,0.002841580474876191,0.0009633187758056442,0.04179051397124203,0.00013792244491722926,0.0003687340025834091,0.0018224013747300722,0.0035206188276295488,0.009685651948813247,0.0022758886799104073,0.07243224232616416,0.34476702658833447,0.00035711093964880706,0.0009200047581298812,0.003587930998527738,0.0027216323151749906,0.00024232447378280908,0.00023533745887511804,0.0007531894648995537
SRS017821,0.005708717247664355,0.038973714170757616,0.11208481600959627,0.035615430900600695,0.0013858017268428553,0.0014839476883048396,0.0009994941405832255,0.01958477843828875,0.012614335961940192,0.16128864703986545,0.005203278225418668,0.007338101088247076,0.0012850629696292575,0.0011547358803109535,0.0010326399642191224,0.01900332028108129,0.0026916301569050835,0.00908237012175084,0.34038533458927134,0.0018657068460540029,0.004384646596302289,0.011019537171901557,0.0033280987868380646,0.002035370985664514,0.0016798220204869208,0.0021397354992168096,0.0014457275389719716,0.008779752656299022,0.00022299639529669825,0.0007400924176621873,0.0025843475754897586,0.028888066511459785,0.004937185443333523,0.0031686628507054835,0.005178006944652233,0.08640377941960095,0.0010097391908845347,0.04247259474950091,0.007580791589596243,0.0013230157975697748,0.0001246442042988911,0.0005410338660869703,0.0012304883408490984
SRS018133,0.0038409989741948728,0.0006262218744548315,0.511123836516716,0.0808885023699571,4.536431521033196e-05,5.07027152243354e-05,0.0018666382219340273,0.07051354105579376,0.03270454664085606,0.20518097137925162,0.0009671734521471228,0.0012178173170266488,0.0005484607803375975,0.00019636089421810245,0.0003558788323742696,0.021360323431320827,0.0005859156628352921,0.007984789386278036,0.0428478409921489,7.940893828786147e-05,0.0008421301962815736,0.003713862992579511,0.0001677784389701486,4.206715443222143e-05,0.000650598519416547,4.2496941322835144e-05,0.00010332002644137666,0.00024580888032617315,5.058838119289771e-05,6.286925996729994e-05,6.147196775285915e-05,0.0010713091989314684,0.0011859858933811857,0.0002245965970390775,0.005486578399972949,0.0006492139739182764,5.678312552784966e-05,0.00029021629581799297,0.0015781982851244306,7.56511986492443e-05,0.00036102808093552017,1.838654172021658e-05,3.3765899730761946e-05
SRS018313,0.049032171887831925,0.030267689651618346,0.004259736611945791,0.023286949304205072,0.002574601786166688,0.0016172218277191416,0.001130139236445821,0.11909558204520486,0.0039179029370841716,0.004168770995721093,0.010417438640846474,0.0028844670286808857,0.07478706695818715,0.10419610614138253,0.0008254093849637657,0.13880697785780088,0.0011416342574359396,0.022958291806075865,0.0022524318188583744,0.004594035645367362,0.02049836744442986,0.0195587955396572,0.007500668415829978,0.0025098989571554872,0.00047498564989608994,0.00630526507039829,0.003119555478555358,0.05090372324796084,0.0020944671564645384,0.0005859665984083499,0.008696002204766722,0.009649636232460039,0.0029160112350154884,0.041718645981577165,0.16295831462459662,0.002373012651397721,0.0013860358333518692,0.001639448494486908,0.0038406678485772474,0.028498128530434392,0.003119424279898008,0.01374547984193043,0.0036928728592092986
SRS018351,0.03535158135488672,0.14744205091387547,0.005449639597730929,0.3300911948034625,0.013207335555392111,0.0025810285009458876,0.0009910213607935803,0.16964487074230544,0.029863899785520665,0.021430003275642418,0.002622234117049502,0.005326305019322198,0.00016412259072357246,0.0008643448077995641,0.00011045425659774466,0.057689335226269955,0.0003781756373309566,0.002849209273916865,0.008243363474783378,0.003116213458214598,0.026517026972675523,0.014891003157053707,0.016220336447555266,0.0020876563024291345,0.0005718794496565692,0.003721531495363657,0.0037374121320201178,0.007902639534615848,0.0008589096409825954,0.0020283393252756624,0.001932292481552312,0.006571934231151284,0.003741985851607901,0.010476339633609237,0.018427681922775822,0.0005770558233823847,0.00186553461137444,0.006309499625027545,0.005517293045488304,0.02606173147088774,0.0002604449531701995,0.0009284090307474294,0.0013766791090331423
SRS018427,0.03315282964883084,0.03717833394458947,0.1618416183595357,0.027188084417506083,0.013940314694977729,0.006027761168878526,0.0014884659861083504,0.074707916966502,0.08203822677229025,0.04095655134465618,0.008229656741674642,0.02983450284372663,0.0005377392649893572,0.0015117161249081352,0.0004031804447369457,0.05555790212114742,0.006800560173651462,0.019499496256552847,0.018354323950524557,0.018703473501441904,0.023263195308874884,0.038241249284600466,0.00539206417485668,0.006521747189472872,0.00024681183554133143,0.007961973966251024,0.002516367284279263,0.1302572367267324,0.0021682314455003537,0.0020879035535395526,0.012955584816323279,0.012645046481187475,0.029281782192056023,0.030043390442313717,0.008169049517486043,0.0011952933410046907,0.0023271036352437474,0.003808803531890942,0.007363280302013223,0.016991528984041153,0.0007648862952577382,0.011190954183335638,0.006653860780968497
SRS018575,0.02273801372338341,0.018633254720089063,0.002568135459732844,0.011047820000292129,0.002406660240726059,0.0009493128792307528,0.0008015108667820462,0.05257570493470987,0.030762569346858455,0.6430331119263283,0.001989172795657605,0.002265811519215798,0.004187378422452341,0.000785572693871463,0.0008327960849731719,0.04148527956656199,0.0006260763168912101,0.004067625287688,0.01753199458915103,0.0005371871300073637,0.004744917647946122,0.013864556767345758,0.001954737049204297,0.000747605983268963,0.0009307069169197641,0.0016111979618807805,0.0008962764172041366,0.010713061914511844,0.002887507919890595,0.0005380521329819198,0.001969771405148997,0.006635645552930628,0.0006776880067196147,0.011817665054943508,0.06024670729675197,0.000680394653825528,0.0004644655559322882,0.008484389697581758,0.005736409434578131,0.0037955595074151156,0.00016446314226925213,0.0003315018539638658,0.0002817296221823775
SRS018656,0.4376196092929876,0.010516797301684892,0.03257232913787838,0.14881137460008823,0.0023329647677207462,0.002348514402236869,0.00015076133998603812,0.009357874443810471,0.007707935110022374,0.005501331128385741,0.0015280561784352194,0.001285822467683666,0.016643570874195445,0.030000249186043333,0.00041137646026391723,0.004388293103282673,0.00044386604393033665,0.0001857993045989917,0.0009372392985284267,0.002158865493780145,0.03137736039970466,0.0008564692977697972,0.0026239402037010074,0.002152266176266931,0.00015591285347193407,0.011407059967195196,0.008166631829147144,0.035453384665660975,0.00596902970257546,0.0011347875659216363,0.0019636763855949224,0.010250166330484858,0.00020348433976922597,0.003488140844107258,0.14265402936520039,0.00041025119303178135,0.0008829315153796619,0.0036849551929881252,0.003223174918855594,0.008091140286209919,0.005150532548661527,0.0016491938254939167,0.004148850657264706
SRS018817,0.030800944724541608,0.018391035787447295,0.1926452997244661,0.021557726792771254,0.005427779074247621,0.0015841854636346178,0.0009488080720708745,0.06581814817898797,0.001848020491719241,0.01169382589225424,0.004172652243011559,0.01746589945794969,0.05318211573281375,0.07779960255450687,0.0007296594673408763,0.01079056512291537,0.004871951531384114,0.015306698526634547,0.32064550234022443,0.0032614704760544583,0.01516868243868615,0.012730880090651098,0.004903150595794004,0.0026209806221117234,0.000551874541141718,0.00551844996864553,0.002929374302443327,0.010735648201855807,0.0005657994770794096,0.0013972357477400384,0.019614328699231607,0.008721523161107959,0.006110951207391762,0.0066012735693007935,0.004841865007911225,0.0002913987698542105,0.0009753423352913471,0.01842759269240977,0.005896147971231958,0.008818114603461281,0.0010622381592763112,0.0003797908182395947,0.0021954653641669953
SRS019030,0.028515048111081506,0.009288688948189022,0.206782443683208,0.017413553402998185,0.0020856516003922173,0.000942920051237259,0.0011503347911687239,0.028452004241323325,0.0219163013547578,0.04546920502055415,0.0016424739780169853,0.007001924571050768,0.00036689802649893444,0.0009410016604823093,0.00112287392949191,0.02427388129153446,0.0011138611808931098,0.009442220333829814,0.4407994618515652,0.001538929511982896,0.0050340973202894134,0.008020613097688997,0.002039433212606261,0.0009419505958895685,0.0009985132830527003,0.0020705357834995635,0.000943404215883217,0.06298787745009793,0.0009095082793484847,0.0007621431690078979,0.0028454151650087957,0.017693878129803317,0.005312900558533925,0.00299954594381292,0.02089992435711856,0.0019246306654400627,0.000600302578285032,0.0012868646940729254,0.006855819953788482,0.0037519355323050807,0.00011101088156329821,0.00028831357013219374,0.0004617040225147642
SRS019068,0.011146554961362413,0.005323973894307722,0.06600576389438795,0.044591190575723444,0.0066391034198206985,0.003759891861305145,0.0023745731724979804,0.016223169934831465,0.02575632219951156,0.022263257093514302,0.004389647701727232,0.01951446514875168,0.0029638252420535432,0.0012261133684108264,0.0009747225451191955,0.05412296404582857,0.0010433625658287822,0.007991450040933715,0.05299664253570929,0.009497328885816475,0.014823495544455771,0.008375251598646124,0.005789785485691959,0.0039791696580131364,0.0019558583833707466,0.010832395123691243,0.008758681306935035,0.1053513749939013,0.001994444415131266,0.0033235144698804914,0.06347545277683983,0.1012731109875168,0.0107286600427893,0.00718277406967851,0.024190991980151677,0.0006326955310200623,0.002578247601550017,0.0724164083495697,0.16172203908564106,0.020424731115920358,0.001258556518623789,0.003820995840238965,0.0063070420333008305
SRS019161,0.01979743480880493,0.02086565354628849,0.17949811981323524,0.026077284405722035,0.0018348471938639341,0.002698387193635526,0.0004822191625420244,0.06735555388625028,0.033469272267851256,0.2481999535499846,0.0015518529936488614,0.004877758748337228,0.0009428229581045749,0.0015595846614668849,0.0009093155023060191,0.00981563689108852,0.0009140657774205338,0.009246781592610992,0.0363436295879806,0.001963377548019472,0.002634882463793232,0.008405841090118238,0.0025747416372723982,0.001461113928143924,0.00031747426251778663,0.008499795620902396,0.002514456297557837,0.10479734272682704,0.0005755221779427962,0.0011916769127034896,0.009192308632587631,0.02039820096402512,0.0031866626326431317,0.005280674138240224,0.01442173823088283,0.00026422276121709646,0.0011410970671833977,0.09162717243159318,0.03220800755256095,0.015201647556737356,0.0013189653049348474,0.0016666571623368653,0.0027162463581161564
SRS019267,0.06708231917836052,0.002661575022636397,0.35845815486916593,0.04974331564891766,0.0009156154045614287,0.0002819712657668125,0.0053139515019559,0.037182288002580645,0.09899748407902885,0.03939531121911599,0.01869751259697021,0.014872905126300013,0.018856137663260497,0.060222403884798416,0.004436301836907238,0.02967023536209601,0.004772603315255452,0.005156216838934637,0.005634734473553473,0.001608112819339172,0.0027467900140560283,0.01649523980126314,0.0012313202366844582,0.0015868112584302295,0.00032618620664800064,0.0017553308992352859,0.0013909441609039526,0.023998602561152788,0.00029741011991248035,0.00012758675217380917,0.003385148938920499,0.0019116472424953726,0.01932541176478153,0.006658956389410719,0.07998896985145205,0.003549790746775012,0.0003772071001270125,0.003730589570287404,0.004517651184354255,0.0014028517297936525,0.0005822619286652098,0.00022622151425969554,0.00042791991871202184
SRS019381,0.0398567531059258,0.06103409877404738,0.33844906666736796,0.04468124100530766,0.0015304963082482354,0.0005271590784072194,0.0024674981616531573,0.011711758791984708,0.0702924926946781,0.05893989281298195,0.010561488976653294,0.011060266006092105,0.004083180720495868,0.0015553168754309085,0.0012034496287356962,0.062246781202066025,0.0031251097415930518,0.0031475311099691044,0.15790506498043627,0.0013411453050281492,0.0016491908381118872,0.016830689601948706,0.004948353058613827,0.0029705330807702985,0.00040903190084399334,0.00069969889966919,0.0005492552087418206,0.010043383261854022,0.000796378930579758,0.00028543172644533384,0.0033116666887318385,0.005098227062262223,0.0068085795801901645,0.0064811440363307365,0.008225053945876115,0.00042510229892691475,0.0003959078780559582,0.023133555497979758,0.018446553812398445,0.001446275626117381,0.00046322720610585913,0.0003492606592395631,0.0005137072531035893
SRS019397,0.0010929946278310807,0.0002602579590178625,0.0007913758819056116,0.00040962366116190785,0.001161509956414272,0.0006228444244248606,0.0004283087931412217,0.0088189600068824,0.015058909273478516,0.26937827129335173,0.0030544046434176995,0.004256138098509656,0.01680540398648958,0.02524879755193668,0.0007904451594607751,0.014990945207405413,0.00037156360889322023,0.004850410831772896,0.4711946594848183,0.01525586916662625,0.0009798959805954834,0.004504145894206245,0.002136240498206301,0.0006468057638862669,9.467693898200626e-05,0.0012139554535236562,0.0010265580450598913,0.022231495799221814,0.0006969775328163869,0.0005282339616898044,0.0009294928692451093,0.002724117480230472,0.007227222350420252,0.0030594948281767597,0.059992410686987505,0.0004543622977820962,0.00031744988100260564,0.006629314152517372,0.02194483790727003,0.002892047815749519,0.0009951249975861582,0.002948841381472099,0.0009846038664322182
SRS019582,0.0848556621168157,0.08916119700308855,0.19069586927606585,0.09864511836705532,0.01651233090438966,0.01034204479589234,0.0006746312706383951,0.06884205643752934,0.014195087512950394,0.016361856355087943,0.0023550524934363715,0.005682172173230753,0.0005383746007848886,0.000810850732388272,0.0009050219839022565,0.015927369536309556,0.0006551961787331227,0.004124829792195137,0.015874383123552615,0.001967082832611748,0.004578204325037258,0.030450173317329132,0.007990103263034598,0.00737758102298902,0.0006070183238104358,0.002124190979593033,0.0032529120619855176,0.0192131474995512,0.0018589933301769964,0.005025016909278181,0.0038598546029512256,0.15480326616123724,0.02001150793708901,0.011048255841867643,0.016404945061211762,0.000391594489912678,0.007038163187795976,0.010052322595040611,0.03819610667511538,0.008235413341623895,0.00034312849706635964,0.003839716141703277,0.00417219694794143
SRS019601,0.12277615892824162,0.01624962907344994,0.01999544420585051,0.056519848397185775,0.00709157942565866,0.0029952042514070614,0.00012230925420306815,0.06305695208329255,0.016211640208505865,0.027476523035289965,0.0051477046127580955,0.03814639876570382,0.029645442636565104,0.044666519285006145,0.0003210590434830088,0.0524875238061942,0.0008314377842328045,0.008210140997432235,0.013887465633586504,0.007177050250250149,0.0019953608821039683,0.05231857240005557,0.006639022068947541,0.0010376296933879865,0.00047599901691904153,0.002922518548854705,0.004012781433003862,0.1197678763410832,0.03551174636668063,0.002572340324681662,0.0024143411373799425,0.004606887352606111,0.001645064764349613,0.02094778376390781,0.14409334552224748,0.0006704677745089998,0.001843655847137004,0.0028968521593428125,0.00365492262569933,0.0016593438992991687,0.0021588611084156395,0.014784936579287101,0.03835365871180366
SRS019685,0.060723143827977166,0.024715010846828152,0.24089127237877264,0.043027516886367904,0.0034175273615426388,0.004573280688257271,0.0014693712013832097,0.06655493100092487,0.022019672712693887,0.17155823924473193,0.0032836656169842747,0.03820355601049102,0.0011416943355858176,0.0005986748921516598,0.0007353196255545948,0.03814118358632613,0.0012658194254585805,0.01128942789616124,0.03309979061331906,0.0018548665664598577,0.003375662387640785,0.015684572745790996,0.007769301963499646,0.0029859329373752657,0.0006791037273239992,0.0021190740800048117,0.0037454486017336965,0.03810159023710819,0.0012165019270366023,0.002185579658545128,0.005418334248007629,0.020087235136713292,0.011009833064064646,0.018416469709217006,0.04065094797273382,0.000607686663506508,0.002804229446711486,0.011839109582270798,0.01337356055601739,0.005064265909116161,0.00030664100719971345,0.022079585291797932,0.0019153684286127024
SRS019787,0.021597552518493133,0.006305199472002415,0.1531048456973362,0.11726450108671631,0.0007283031234884571,0.00014518537618265823,0.0005958155395877827,0.19314817958552158,0.048308879134820515,0.005411989572947852,0.0033535752931963883,0.010433791489305299,0.004895301234900363,0.07080681933690458,0.0008015315233994996,0.007687482537073259,0.0010073356444228116,0.052702320264711694,0.07087877487468226,0.00027002622538366223,0.0005774848281085865,0.014087311589355557,0.00478108043651136,0.001100737095955379,0.00028504122483791726,0.0006821522052065589,0.0002957745963907578,0.00048724580776116663,0.0012929373837330003,0.00012996745948406764,0.0007972259983314535,0.015277262632582857,0.002840242710610144,0.0053784176042991115,0.15866464262609895,0.00018644310394383762,0.0002712439682534302,0.014910025674082792,0.0067451547133776145,0.00029066066400284716,0.000701905706523015,0.00017540763776038978,0.0005942248017125085
SRS019910,0.015063789908717833,0.005868361795195503,0.13267225524468648,0.062482204163501254,0.009579648039578456,0.002863667833064493,0.0045717172398598875,0.01398886841124322,0.01993300687174962,0.07423651318714798,0.017622833491495793,0.008387782320157114,0.0005547116101110898,0.00219828847356039,0.0006274911828832833,0.039272984701695934,0.004474941701725252,0.011185086470402358,0.030658001701230345,0.008128815188673795,0.02132099641987206,0.0152177958232236,0.014622328791967542,0.00392903394140765,0.0006703217195226508,0.007475105254043135,0.005968691031629859,0.021964143720557022,0.006139451275470346,0.0011724686752150172,0.009559464666734964,0.01874913445959947,0.01955955091377728,0.015242479310081268,0.30220426319153515,0.0055504475993312105,0.002173465884439951,0.0021073003852788066,0.03538975019944038,0.011700381278277477,0.005564909109359499,0.0070283348152138285,0.0023192119973417915
SRS019968,0.06952517235649334,0.0059066473470468514,0.31135571486104663,0.17308526765652738,0.002169546999576791,0.0012533368385787742,0.0005779990400099435,0.03383032691982786,0.016624314471068023,0.030177731665146937,0.0012633565967172542,0.01113888070055087,0.0014462721270897662,0.0016355548881584225,0.0006644040444177379,0.02173108385279633,0.0006589263582736534,0.0031403678862539108,0.055271987592520666,0.0015515590163215915,0.0007830166076514845,0.009076404860590859,0.0021752383755172604,0.0010785554099915443,0.0011497201313819098,0.0007188094006207723,0.0010376067998941585,0.16562067982865872,0.00045243942520125177,0.0013751463628402327,0.003077497174738249,0.00821928642609818,0.0035828834751266327,0.002623982534621289,0.037599457404306015,0.0010481284427820835,0.001051034065750422,0.0036137256079010406,0.007155052883405352,0.0023119561846800005,0.0002598824058222783,0.0007175360058861766,0.0022635089681112062
SRS020233,0.04361370285413373,0.013717702533414046,0.25532359897451196,0.022669592170381773,0.008674164980138135,0.003445350772567241,0.0008067046743915178,0.024412689590511537,0.022589069112167893,0.2177520768133604,0.0062243603476268925,0.0061076996385377265,0.001992530898741455,0.0027670695505977454,0.0020002721692429157,0.022610021204410604,0.000716756201076089,0.004561357153603399,0.07173442073783481,0.011173937561722816,0.041974056034891835,0.015086738683301858,0.007332086833794247,0.004364974047214254,0.0015805116101381327,0.006559362625695606,0.005915692529896922,0.009215270455566811,0.0010046748471599085,0.0013003086920735409,0.005791336138117318,0.051855750563423564,0.004336186428038974,0.013595722374077935,0.02633591393175217,0.0005103794207449589,0.0019380493996637618,0.01136464424618764,0.012980150788838529,0.012556367658483754,0.00043942944895569713,0.01843312111687822,0.0026361941861317204
SRS020328,0.044605768335140475,0.07149565052269582,0.3905520095057756,0.14692602912095631,0.007084031589009121,0.006130544932179571,0.0004669212211541285,0.004816736157717149,0.007460925286808951,0.024339706266600057,0.001405489686278811,0.0036687370014448183,0.0011094867504211645,0.00017997644819903253,0.00023116550128900575,0.02006345408335514,0.0014045566575227402,0.0028461745412871483,0.1166142884772364,0.00615668332291109,0.0009864908480934102,0.0052400466171645815,0.006916911530860844,0.002892893903102527,0.0002793548629334455,0.025250162418888503,0.0019406079607177027,0.00486582488632054,0.0026028162893301527,0.0029307958346918538,0.01903313683307082,0.003341251360019688,0.006199890253180367,0.006211925613532055,0.03099922935347585,0.0001366418214096672,0.004164715396847732,0.0015074886972843227,0.00827052664605662,0.005363953865579252,0.0003524338511299728,0.0008456408229009469,0.002108924925426499
