SampleName,Anaerobutyricum_hallii,Anaerotignum_lactatifermentans,Bacteroides_caecimuris,Bacteroides_coprocola,Bacteroides_coprophilus,Bacteroides_dorei,Bacteroides_fluxus,Bacteroides_fragilis,Bacteroides_pectinophilus,Bacteroides_plebeius,Bacteroides_thetaiotaomicron,Bacteroides_vulgatus,Blautia_hansenii,Blautia_obeum,Blautia_sp_N6H1-15,Clostridiales_bacterium_CCNA10,Clostridium_glycyrrhizinilyticum,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Eubacterium_ramulus,Eubacterium_rectale,Faecalibacterium_prausnitzii,Faecalicatena_contorta,Fournierella_massiliensis,Fusicatenibacter_saccharivorans,Lachnospiraceae_bacterium_Choco86,Lachnospiraceae_bacterium_GAM79,Parabacteroides_johnsonii,Roseburia_faecis,Roseburia_hominis,Roseburia_inulinivorans,Ruminococcus_faecis,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_torques,Tyzzerella_nexilis
DRR162775,0.00024309189409477537,9.494345019521299e-05,0.018846337611365515,0.008334207310544583,0.022136447917080464,0.17859503155757353,0.0105114407118542,0.004217631384186439,0.0007354846106577216,0.04544956099666983,0.026984220097216384,0.5800901830971903,0.0004683202213728342,0.0023352277145817298,8.341965820285386e-05,0.0006572260836045132,0.00022988581467845145,0.0013132528517061214,0.0005061700427946672,9.191101755233504e-05,0.0002320432497862041,0.002888633165507351,0.000955628045684207,0.0001545202373569737,9.927101422848598e-05,0.004805054720553284,0.0003395375144299268,0.001536363893096779,0.029164364930243037,0.040840076806654003,0.001967618600838668,0.007482811041891127,0.0021397182315712237,0.003045073646871839,0.0007973440989262656,0.00011085776877321863,0.0015170889904649232
DRR162776,0.0316578955412782,0.0002717240796175485,0.025253384979776673,0.12187418012216493,0.03618843412220931,0.4148894361499288,0.004865562625005816,0.05134793202035225,0.00016654440420199693,0.015494100577276746,0.07502776920716152,0.039731548076275026,0.0005026433264016307,0.05854822501740145,0.0006508931255837517,0.0003411613243891711,0.001121046824720858,0.0015609749876913503,0.0014336554267172894,0.0004416656052903787,0.0003752889375525302,0.0005651539359463907,0.00022937890995737637,0.0002114107794157503,4.387498813752408e-05,0.0006824083417408735,0.0004145881071354637,0.001055079737305857,0.024057665999292842,0.06027063968298955,0.0021670114732293038,0.0026781646031658287,0.0007701517181842916,0.009704725559456708,0.00042832645644059596,0.012750208527730593,0.0022271446988738285
DRR171467,0.005501298972854982,0.00015114846596747864,0.003957651479129517,0.0016870493796075315,0.00011564365041067897,0.0002305129667530494,0.0007116390714204842,0.025361230878647816,0.002912700205396631,0.0007499620091135146,0.00898708674719935,0.00035952113188106603,0.006289216280789533,0.1152668428827348,0.026237275411445972,0.0003538079429246536,0.010878845632571535,0.031024414122338702,0.0017837487105438117,0.000885239345257612,0.018968139477122586,0.0547302262269773,0.008379220579254483,0.0002493918461491032,0.019258158865628355,0.003677139679721866,0.00366067424220642,0.019856073767879952,0.00011736902715292816,0.003994695526292094,0.002623372296544589,0.0017152186005648423,0.00324491172238666,0.4594609920718802,0.0013774404102447299,0.0015336322451036286,0.15370850812790154
DRR171469,0.020626405299490003,0.0007857089059793495,0.005750151796997925,0.037780895374715226,0.00958780521875041,0.00902042094237206,0.013930188818189809,0.0027530923927362168,0.0026323660548624177,0.01811884575405109,0.04298679275763507,0.02601474984041177,0.0008681930995686056,0.07294370659883934,0.0009029073521671713,0.016998904705075393,0.002944260078645352,0.003937567819187416,0.002848664951713052,0.0013213216106970802,0.004929036225859521,0.12404369136374041,0.17420169470120497,0.0009834118000713692,0.0009952637029200758,0.09184503113629407,0.0031608368389893426,0.011595105040971186,0.05090240962913182,0.026289617881816905,0.004031095177353905,0.1762143425165552,0.004291253122911262,0.007982387753127351,0.00173710419652641,0.00035478134598858585,0.02368998819445276
DRR171474,0.000617995214584373,0.00048065757688792735,0.029263771537091348,0.06029803864737558,0.032674824778933645,0.021210955825874362,0.0265418345007171,0.09443333857625275,0.0008924297232054696,0.07019676698071395,0.009660194542655372,0.3904313375821978,0.0006909603451537709,0.020634454118391085,0.0011763120654711904,0.0013425105590321395,0.0025637990996747375,0.0006252988227949072,0.004383889053825273,0.00014964752224783318,0.0006445902200134368,0.0014344387084317398,0.013252584933860058,0.0008221961137473143,0.00022175287656860812,0.000490297007856214,0.0009638862032086033,0.0053984118810492185,0.04843247261492997,0.022965702089717675,0.0005677026204095232,0.10820663848498956,0.0009550050408170261,0.006968093835378214,0.0004947999338124371,0.0011079041446272876,0.01880450621750258
DRR171477,0.026918895898764596,0.00010415995893584999,0.032216986166593894,0.025368467602631783,8.203042797797893e-05,0.013173717455386133,0.0049650537306546475,0.001609883202830556,0.0010629121247214398,0.02048311157960981,0.0216367470451198,0.3997946759628043,0.003561367202901465,0.09434310058501295,0.00193917016131506,0.009103574095082594,0.002714376849402132,0.03387759407148145,0.03860231675548729,0.024986001758890194,0.021629803665770046,0.003665725175660519,0.006438531728322685,0.0020529084442164436,0.0003598203721836144,0.030724115096236185,0.008543514393737527,0.004380652556324309,0.03447378265921775,0.0015068678707426146,0.004564416610400942,0.0012042759011321926,0.008672633822856613,0.006955462014842647,0.09465207049086746,0.0012473454386596596,0.012383931123224928
DRR171479,0.004009705245941606,0.001369724663675931,0.01700940760079784,0.0397657020048243,0.022354420623820658,0.37741608926729964,0.007590056210067102,0.07702887661355128,0.0007154510209899487,0.01103412767085155,0.0793263304962761,0.022419299088802455,0.001393947031366453,0.006115513588921427,0.003090565343101855,0.005328787441115824,0.0035305404615680117,0.002717137686099553,0.002448320265285512,0.0006302460934713423,0.001598114008016341,0.0010912204768908393,0.06418293409632442,0.0033262081295266145,0.0007628207774726529,0.0035220024739254538,0.0024214350660205683,0.0028974434106201485,0.023547332257364693,0.0021908765921970917,0.002016113375819902,0.0020646198399250325,0.0031037026087641574,0.09438565628423858,0.0014371039853056011,0.0732896010355216,0.03286856716423785
DRR171487,0.0023524637872046924,0.0007667882695880923,0.014588094445255705,0.06984181581107837,0.043638722647284856,0.24930023100116416,0.004646738122711779,0.0037766323057575775,0.0019803918794688313,0.013623107594227952,0.0089708538028951,0.17204271705308663,0.0008416495703565576,0.011364517841229018,0.00014210426914437543,0.005031211945844066,0.0016314680319161586,0.009975200380979375,0.001297783818181166,0.0006355232582906101,0.001061960908284615,0.0041596950819966375,0.15259794529493742,0.00046289747238206606,0.0015621304814688102,0.0027495537348467803,0.0010934380998129148,0.07673734801866279,0.048981599508456986,0.00975258538363517,0.0024364693176760783,0.06182499504864536,0.015771269150154824,0.0003381598963885399,0.0008053672777785157,0.0001351228481948033,0.0030814466410127
DRR171488,0.005054165856895509,0.0017571174713570874,0.015234256626100224,0.05118916220226618,0.0016710175831917478,0.3484102046331746,0.011389366371841498,0.0021021555754980135,0.0016947818360457181,0.015969573091742958,0.022653287832335316,0.036043328773114156,0.00405544513326534,0.03213576609672055,0.005493633948136828,0.009117875512127399,0.009245886793562122,0.0028991710199726493,0.0014598348404828957,0.000403575681337912,0.019119225350127507,0.001252082145473513,0.005813908388484191,0.002301254917957365,0.0004352696720458198,0.012301457661061393,0.006017950272748614,0.0012707179679619022,0.060931333250303484,0.13305166174570338,0.0008496504156438807,0.0019250904027275648,0.004541480245445432,0.06825697554632545,0.0014145859794875454,0.038599253944749806,0.06393849521458445
DRR171497,0.0027365662453050876,0.0002805770368393028,0.016302325580322557,0.3414129185509205,0.007633515827872546,0.033099775817558574,0.008827557712514993,0.004390046297551344,0.0011597070255049103,0.03154128308028622,0.01789083210570252,0.3235925867514298,0.0005004937740066848,0.005720804257820233,0.00018080445951712472,0.014034313670143102,0.0004011514031239642,0.0034357162713204146,0.0033883826228177974,0.002014104616677866,0.003299395244669398,0.03026051824673439,0.033931595380430016,0.00042965041872861787,0.000568620391230816,0.00491260337030003,0.0013451710361942644,0.036341935257844536,0.0008130559527267571,0.023748818574892208,0.013301161399133482,0.013449669559916907,0.011404209397746027,0.0007800439043463913,0.0005814683168445177,0.0035012397874940367,0.0027873806535320404
DRR171499,0.006431871205352931,0.0009177728516519269,0.011236186317460787,0.05637690538296871,0.02116385744129081,0.3484894192324874,0.012186052618154211,0.0036704837596082864,0.0020648393577734985,0.053781503765200876,0.07835044886051099,0.08541759993215445,0.0005039720399840435,0.01366879111468933,0.000529416906314621,0.016593372941928898,0.0008546832323157465,0.00921812586999777,0.007486566555054311,0.007464171933904965,0.002617230009205478,0.011992748162372552,0.043029905469832395,0.000861218176243311,0.0008380386610314528,0.011099838958525149,0.0010382006547782247,0.08706371544536663,0.010319346369738717,0.0069868326011595676,0.02327599059504444,0.0511324441185268,0.006162426973981825,0.0007802803010687567,0.0007253005767145517,0.0024966383868218864,0.003173803220783784
DRR171500,0.0010043650891453358,0.0014436224679634322,0.024923366862675628,0.05484812801746654,0.024832783956714566,0.2759201902443933,0.007059483628591194,0.002687711535216521,0.003132560102560986,0.043100600700868144,0.00915727154253497,0.020533288896893705,0.0007391283616419879,0.026294386503233288,0.00024662477101524246,0.004634345453002168,0.0006230122154656239,0.0014485379766362725,0.0008973334736599506,0.0010432742953561472,0.00127887777113689,0.0756315965594444,0.12803983254211052,0.0010912297431641311,0.0015342802764175614,0.02593098085411102,0.0005589452615084016,0.09175079822647411,0.03842983722221007,0.08410643323910835,0.00891832722096949,0.024590570215931303,0.0024141845073079064,0.0021904311363030674,0.0005473109028665918,0.001561140950778742,0.00685520727512261
DRR171503,0.011166781423243932,0.020845372609953183,0.007659868983265729,0.014526935779297227,0.002863067033073261,0.04776543695792822,0.003944470029735525,0.025660076076934272,0.0006335953730252684,0.0012366746730759063,0.08271439925525528,0.5569127926778352,0.00028690315371310857,0.04636532579344567,0.0009136360387136863,0.03782748929238409,0.0013910537790707922,0.000793529906986294,0.0006553418301444153,0.008119848328355437,0.0022383850598301854,0.000709232544083916,0.0014264728408204684,0.00034254409949046943,0.0026318191505777413,0.005210421229289752,0.0007650292935569895,0.0018365003797935588,0.0006987637379462146,0.030212836637772328,0.0003426612814296815,0.007418563890627864,0.001006037966089527,0.029516003103919337,0.02945469516849002,0.009909575955141886,0.003997858665703489
DRR171506,0.005507602182336392,0.00029498792734923004,0.0111690999493233,0.02081125257793422,0.003127396032293094,0.010508882782037576,0.0027867176703183123,0.005295467610477072,0.0033891541822481954,0.2724495315076569,0.011323134106828501,0.24795040829027948,0.019229960163065784,0.01369317220903603,0.0012973942442718782,0.006121952373524641,0.0027875104046397917,0.0059121012816922445,0.007376171648951705,0.010723774633310134,0.0072669312374603525,0.112444354404956,0.00634773743718947,0.0002064890826669277,0.00022985973524788374,0.005824991586037532,0.0014285968532442277,0.002913025194369203,0.0009559618204763503,0.0022362315511983027,0.0035508343380569107,0.10640032218495789,0.04086415212196389,0.018248585849129653,0.001351877126084704,0.008745029411478427,0.0192293482879077
DRR171509,0.04602830798678271,0.007528044070324419,0.005593521602178277,0.03659116398257983,0.003924902679526703,0.06084577823482561,0.005321313756069672,0.0029786663095402806,0.001576135374017768,0.020367367287381245,0.03606902797247726,0.2404220377370832,0.0017647735169133466,0.06696644837918635,0.0004687912657475278,0.0357454493466992,0.00215438264311666,0.006111751061825472,0.008809023261005404,0.012853047064612358,0.017970099891861796,0.027294316864876118,0.06090023019597916,0.0008989701377533508,0.013850368931919073,0.049234366146382935,0.0009716813409129659,0.01880808679545382,0.09263057046296187,0.005766528546261045,0.008979972923942758,0.046833531021934646,0.010970792420513919,0.000963726317842841,0.010894685974841683,0.01592493888252246,0.014987199612146212
DRR171513,0.01509615119073669,0.00017112845146659658,0.005347552115045274,0.16546786297909216,0.006783764523511663,0.01900338641528395,0.004215082202669368,0.0011069802151248058,0.0027627531029563446,0.05717362492518711,0.017439156489628554,0.3063429586776272,0.0003951490761422221,0.09770635952106976,0.0005834671196718196,0.0019940254734428222,0.0022666486848534895,0.016488730254968016,0.01678722010639422,0.010915072827671535,0.007485448928898031,0.008532724799422225,0.03220595946865129,0.0018021810390191262,0.0006042109971766166,0.0829331322921776,0.004697695308325575,0.017615838308701847,0.00219531516203145,0.0026981457490598843,0.0030858057784373615,0.050966409421964676,0.030893237663777783,0.0006749933812340052,0.0011933368605202557,0.00045976428643421406,0.003908726201624245
DRR171514,0.005247827221201109,0.0015577308913848633,0.019580194950623235,0.03882748024987363,0.007558004040381766,0.010744263006866551,0.013835424276178041,0.0027381884102397414,0.0044981286526035716,0.036241733861114914,0.016820113746276243,0.3753996828535523,0.0004662833110952225,0.02614569400973323,0.0002602056043703979,0.005042087985824407,0.0011232423802126907,0.010817409652756977,0.003889882300828853,0.00500842972946657,0.0074879920549479236,0.17559957758960953,0.08573501044854634,0.0005929423280949506,0.0015070274889998547,0.0216436835332651,0.0015933611951778049,0.021429882237568504,0.0003332999577431795,0.02125546466993443,0.007247554599184883,0.052086011830981264,0.008350887444838206,0.0008446129961560192,0.0010097043248784392,0.003948554218546118,0.0035324259469432144
DRR171515,0.01643715377941434,0.002998419385700721,0.0008289885465340511,0.01172726833870074,0.0036362867184500723,0.21369265986441588,0.002204054181743847,0.0014626922500487615,0.0032122728115216975,0.010790305327441152,0.0038278645204872026,0.032302428782417444,0.0010896930639742721,0.071883053602215,0.0011417112593551794,0.009878684089032745,0.0019292658406171283,0.0041367250099734725,0.012710077084570125,0.015402617524800039,0.018976105763918536,0.13883296840058817,0.128031711471915,0.0017869816723798185,0.000872544624637563,0.016612182156612098,0.0024611781543483493,0.009262345024791415,0.019100170775484825,0.11228734069957602,0.005324644173475829,0.007555215467085871,0.08853414449394469,0.00487347395243149,0.0013907301535631578,0.016714696430378043,0.00609134460345511
DRR171517,0.0061234977056169575,0.0008175959064624157,0.005469427720448334,0.09692122756948011,0.005330075688305336,0.19503588632424573,0.0085142548069282,0.004288619905276638,0.0022900199786686313,0.028100404402523295,0.05801495986355142,0.24410698796959676,0.002738356607411407,0.03371931466655416,0.00023287175928933548,0.013857433543759446,0.002722688739095327,0.023688274346439088,0.0034677321190655793,0.019764352967037248,0.0023910707027627346,0.0017744974264779962,0.040589141413184926,0.0008127547078418983,0.0010741832091791645,0.013050172000875847,0.0017977187593245416,0.049906970852858314,0.036545250305235574,0.033700516815624394,0.0021200486684561488,0.028543907646368365,0.012836844060130569,0.004655186241769283,0.0007993146223319949,0.008256163398703584,0.005942276579119297
DRR171518,0.0010418650384622506,0.006157597410489667,0.017581900050421703,0.02373282386864897,0.0033323907481342227,0.017306000352877653,0.023990653919936548,0.06798761933947113,0.00023596540554847944,0.002882172938092589,0.14321714707654656,0.448333883425095,0.00036575108275752597,0.011717006333366925,0.00048212196199778765,0.044026836001500286,0.0004341167207097504,0.00067690122369263,0.010637819399776757,0.004727243513189284,0.004290971463224062,0.0004014784682412165,0.07720624278688727,0.00018179465814480703,0.00028188215388101525,0.0011674715182171524,0.00030923063099406995,0.014927261017137204,0.028722393057299914,0.0006603862313941389,0.000865164239612893,0.019749056973485703,0.0013120213455946642,0.008196423433389506,0.00043807905058318826,0.010675509650062233,0.001746817511135493
DRR171523,0.00852854162614929,0.0019745677961194425,0.01960858061479646,0.02771637221471481,0.0030165195550553715,0.1825357124164922,0.0036228810702973947,0.09050748129626451,0.006772678218622454,0.01733048635314028,0.05106784771722614,0.013167777322509991,0.0023684156651708616,0.022925957597897065,0.00039886444278068806,0.009798628030159247,0.0010328013588002283,0.018985128865112198,0.00982493047115483,0.004758456468873332,0.0015149644013503385,0.11276748846824308,0.0895350713805084,0.00015450859741480746,0.0007760111643591572,0.0362627774468572,0.0023201626405099504,0.020435725022601447,0.004918865615791841,0.029170446108074732,0.007212058239823983,0.11952303822174558,0.05437407966827156,0.003143869043171068,0.01362823804714826,0.004224763343866715,0.004095303488925068
DRR171525,0.03764718988547642,0.0004767928201620037,0.006378615538660641,0.05819690442276619,0.10781747935289723,0.11381578203546265,0.01055518796833654,0.0012805202357952547,0.0010960152790450456,0.026125598845559043,0.07304416681630702,0.3033871390720034,0.0025879377795795075,0.03090274521221525,0.0008515425109962452,0.008833672584089637,0.002595542916451558,0.0018732583209767426,0.010819484474041253,0.017127554466271566,0.011290115951824572,0.0014210316997543926,0.0324703275562049,0.0007416822727191732,0.0012778531393349115,0.005284898946343832,0.0062268608417853245,0.010982982456262082,0.009631786206931203,0.03426890347528304,0.0015856424907248748,0.0031468981406174933,0.002693847094859723,0.05270109869850619,0.0015657108884296774,0.0005063243969553529,0.008790905206370374
DRR171527,0.014102525214297036,0.0009516843452441343,0.005192316562920732,0.20501125174006418,0.0321201758216486,0.009425856374083962,0.0042383702390547525,0.002254121323991075,0.002718011722709458,0.17932723256810665,0.01728956177360287,0.028573748575898145,0.0039059132432624237,0.07029975851128847,0.000740070005248595,0.00319498539957217,0.003646895420316293,0.004229698848682055,0.01930037773170516,0.027695114590040655,0.001782715412032718,0.08595965587523033,0.0354485879996734,0.00047335289524608816,0.0007228424114391487,0.11837308864412531,0.0009687707701702524,0.02230420305078741,0.006677994792126544,0.04699743090467127,0.0018265787862563603,0.03265505954739939,0.00329269961976476,0.0025379238613709187,0.0008197892196029717,0.0008493949508342341,0.004092241247531408
DRR171530,0.0013616684930730129,0.00015467173961030255,0.0031519056699310646,0.06289627589685705,0.005213484828326442,0.015271562535977078,0.003602100401007668,0.002401129162429142,0.00022218875511546035,0.018327546962879717,0.27866751858551736,0.5283901487190238,0.00038748036389091853,0.013777941321851499,0.0006333778791352618,0.0026050994955595375,0.00035053074515993597,0.0006496288609376852,0.0005829576911121203,0.00014916378535312065,0.0002471194530806566,0.00023387381797471653,0.009156765130345176,0.00033037353428475247,0.001583839493455706,0.0009118845516905965,0.0004701872126137582,0.0006736620206849403,0.00165721490097942,0.0003310867336794236,0.00022501709767433226,0.0002967079066228457,0.0009542830637639629,0.04024752169561051,0.00021554345268426383,6.294581033416064e-05,0.003605592231772639
DRR171538,0.00831307231792191,0.002018743820121299,0.008794313957721341,0.030470083575195605,0.0064270511573326135,0.0878225825967984,0.005823811435169502,0.0022080662303822505,0.004868263479655381,0.16582322218686088,0.003880440970820013,0.12564839883956275,0.0008627159479232804,0.022198844295668242,0.00030445091395121923,0.010982859856170816,0.0024350881826753976,0.008072060213201926,0.0056000301579505396,0.0061935321464355216,0.002850787770565472,0.19348663409174488,0.03848024018517294,0.0013899869827453681,0.004288876707006019,0.014758670853034037,0.004701654692789355,0.043332147975723545,0.03098513858175002,0.031677302828049016,0.02057145475207627,0.06694558728057627,0.012181056241892413,0.0005850633481882226,0.020994740165449114,0.0008673958990715014,0.0031556293626467816
DRR171539,0.007742974573302434,0.0036116671817733145,0.0056355760625318215,0.013579606034595992,0.03402408979479327,0.004863171944551923,0.0140381633583515,0.07367736015502689,0.0015618623970530493,0.1900978555172737,0.04769465584116478,0.0055026966440941145,0.0008588924430208829,0.03357092276971937,0.00038815669779485593,0.04761819875569463,0.0033134098055665746,0.001908209394034937,0.003937047436007034,0.014694684711348376,0.003506032717927024,0.03549443955614131,0.06428110018090573,0.0033041020748798672,0.0042578251367858914,0.029450388335343747,0.008916443191966033,0.07487298470537603,0.12039386164986478,0.005854777676856391,0.011031473265620222,0.06467772667553039,0.004840978770055114,0.00203092247856843,0.050345766429355114,0.0031122552025417164,0.005309720434582433
DRR171543,0.006788301575085633,0.0006542322121411687,0.0025715814930328037,0.03779670967729852,0.03786490046849411,0.31312728003613327,0.03779425007754158,0.01819674690351768,0.0031126668033910703,0.028847136873658197,0.024134440253204728,0.025550035548628516,0.0025429653780399885,0.011013329614773143,0.0015970157445306284,0.023705918968658316,0.003180120348207593,0.009048049528814116,0.006523127787273171,0.011029247203870104,0.004693781354231922,0.08115554200581383,0.055359614269509916,0.000405008961814315,0.0013549211275262862,0.027798021404616628,0.0013898820910286244,0.08040668712002749,0.04126108868462257,0.004430777096366215,0.03975975635049279,0.034116474892854985,0.005060162920460233,0.0026878507337575568,0.0034723241901062117,0.0064613273635698056,0.005108722936906397
DRR171545,0.0017116373019648034,0.00812148190711345,0.008531786777605488,0.021711229640068715,0.013196435168194557,0.11474244575528185,0.005402195629971154,0.035372251638500884,0.0017219705254259779,0.24190593781079794,0.01919607757728371,0.08562246674193134,0.006085274225154223,0.03079821743471123,0.0015220636956946498,0.021811821208927336,0.0042541825344325,0.002060260229179171,0.012005811156628863,0.017426518111158494,0.008998448421393822,0.0020451234405437424,0.12643766854230243,0.004026477577144084,0.011441795029420568,0.03322623474151491,0.0010177561741990338,0.03635249694603024,0.04141561172526261,0.0023915107584502296,0.008602161464832597,0.022005907076124542,0.005447435730779565,0.00842176144867324,0.0014699583326343332,0.013923171370562225,0.01957641615010548
DRR171546,0.004059471199206246,0.00021441166400248352,0.004451083787984307,0.38993182837537665,0.009452782733284792,0.010603128001537664,0.0009573157142985326,0.002192997849170927,0.00032535855371980973,0.37736783323661865,0.0023778445269779565,0.10527083659853502,0.00033579536225041516,0.011153184486710346,0.00032615725775514957,0.008529179386183087,0.006677566606067105,0.0008446914525568986,0.00021798497646532129,9.58130805799708e-05,0.00035654288177414134,0.0015216159044875634,0.012606606933960937,0.00016286415197481785,0.002638032010452143,0.0007413686056670529,0.0006593022709342252,0.0007320904325264236,0.009796453292127546,0.000251814344903734,0.00022482496710356014,0.00038286221476298326,0.0007852302916640532,0.02449791733689651,0.0003896183024221882,0.00039788573193759284,0.008469705477123201
DRR171552,0.005535501309388161,0.0006516978186583396,0.004069567181270504,0.0332591740283769,0.01245894546789968,0.027000423033419575,0.002886969151739364,0.00382500816773037,0.011695234016403051,0.014138386697853637,0.02462767358272089,0.3033999949474525,0.00023912390042615987,0.013712077382666926,0.000626908791434518,0.0017622390161019642,0.0013375998564446557,0.001484948987508535,0.002619373295521219,0.007252729761381359,0.0012586343897846332,0.004398754484126784,0.025703810729179318,0.0002473987773346165,0.0002561739173406414,0.02728155190187809,0.001673089677538481,0.0048716629028850815,0.0015935411464457739,0.007985628643331731,0.0014945489641491816,0.42092228353453176,0.006060273438089923,0.005454514512459643,0.0006310215210328316,0.006712272630584628,0.010871262434908548
DRR171555,0.005845285333009159,0.0203645001594398,0.02372945910737553,0.0973648155039993,0.017300157325256773,0.029773304102728437,0.008045966904673392,0.0039277382468517015,0.0016442937345235592,0.03839705075576545,0.03131422562774263,0.43484309283003497,0.0012481276537202632,0.016817131029260624,0.00023809475967529684,0.03143720528612859,0.0013352750328891557,0.001623894283419288,0.0041686649296355455,0.002080000968506806,0.0015545680755799836,0.0467313664382671,0.01203292725984341,0.000820060500441143,0.0009771940144384802,0.005236722581428441,0.0008993049667332483,0.037515571211674155,0.0667099467946841,0.0035842461259107516,0.005167027933961664,0.010613941464524186,0.008879208100250762,0.0013772443023262319,0.01786566299531901,0.005950912403494886,0.002585811256486254
DRR171560,0.0009468966661441659,0.03050346129442854,0.00989247597732489,0.01707841638039286,0.0050104239834615144,0.05989792240571259,0.00455932554385216,0.12672797580958187,0.0005071782531375735,0.014475492793206658,0.1307654089057167,0.498091854783916,0.0009493371223444411,0.0047993955476927025,0.000282543242504079,0.0018287623636396113,0.0011191516035908484,0.0031695860150479068,0.0006215938816808027,0.00026159885582416673,0.0008026519076016282,0.0004217435437977827,0.001447745814488573,0.00013458644220489473,0.0004052957383864868,0.0013842092812446794,0.0004496412660917746,0.05380218730330244,0.0113210294579543,0.0009971124846786263,0.0009313567766066515,0.0012208954700815072,0.000973791039856078,0.006729030806028002,0.00025388075874431374,0.004416925407311034,0.0028191150724212366
DRR171563,0.0014591027017628086,0.00944199823558061,0.008745392055962309,0.0962125568096166,0.017383739577643373,0.011679708324245154,0.01727593120392893,0.4323545864719387,0.003732353262065741,0.049564821790715155,0.03435477863089251,0.013715420024283966,0.0020690803175678393,0.03756079723957896,0.0012936441499012126,0.0104456396812404,0.006801648410933104,0.000897244633851012,0.02100826145286375,0.0004660691644833694,0.003826203672373189,0.0017843713217451063,0.0600384913988939,0.003010000051395204,0.004600977401888714,0.002865428706399883,0.0006930621753482155,0.0034555453644410285,0.006634825045134011,0.05314410073292924,0.00456060540126405,0.0263118731461119,0.002102600508079398,0.029514026176354864,0.0011306460191481116,0.0008705644819685626,0.018993904257469232
DRR171567,0.003352804061825031,0.001094749899270752,0.008785248961267816,0.03624138806186199,0.004662754782989437,0.02662578317984304,0.011831294105232943,0.002411938695809066,0.0036291302085460385,0.17705960004254037,0.009074793898862538,0.2328535688333742,0.0008581665667164102,0.01938109354133465,0.0003841544697825752,0.004746412730019889,0.010587477834797892,0.007359347479322554,0.009227409379213358,0.0020481169814480695,0.003459289614298569,0.004253875805399003,0.10150226310493418,0.002351048403661006,0.0030660773908255585,0.008949731239985851,0.0015816196172664626,0.22566117360250473,0.015208198236857089,0.018976283042065115,0.004498486414667219,0.010890372119033404,0.0031079637236849094,0.0008368302550997486,0.0007780192383887898,0.016696922995546714,0.005966611481723257
DRR171568,0.004794642263576294,0.0020475449561883313,0.01057000859892988,0.1887075389194124,0.02872120777431959,0.03654164880163433,0.013681316626495374,0.00283100576848029,0.0023558646343695457,0.031095197873913537,0.01532556572833375,0.04820433901327,0.0012148496820393025,0.021845371539095736,0.0005642323932530254,0.012509799295432828,0.0006520198276961919,0.006843356218634089,0.004274150492249114,0.00549574829215683,0.0069223282353071385,0.010861341409599871,0.16672796196680334,0.0012933311336613131,0.004580228761273001,0.028914205642520605,0.0032924434185981474,0.15422517281568449,0.09301089365218372,0.002214878771850365,0.02509100786799975,0.014037477670647258,0.007481583867202516,0.0017850487214130322,0.0006130210574734197,0.036551699690838386,0.0041219666174631886
DRR171569,0.0058966504407819325,0.0017907105489897357,0.008807202415467385,0.018468200846324397,0.03275614673452536,0.29764323344321664,0.011018455942620742,0.008796258549782011,0.002604064340749514,0.0134294482924281,0.022975928226239617,0.02668739929102484,0.0005860718316843976,0.027464171003644466,0.0003044548307069855,0.011482189393825944,0.0007355670191271187,0.0014590543097715253,0.0075526520977913375,0.0058739508732272685,0.005946149715854367,0.1887126530413726,0.08172937747563735,0.00025729863793198354,0.0017398791248169707,0.07344653908328129,0.0010178995252460978,0.010737626037815999,0.061313802070143614,0.03607521726479202,0.0025334649995272037,0.011290882651914427,0.013386996850374045,0.000518350706877367,0.0013923640412808879,0.00034430361122014856,0.003225384729984376
DRR171571,0.0021905603815644955,0.0014819057962909348,0.011274785810769855,0.1336233818005998,0.015312739050477342,0.024316033161931677,0.032819281715232636,0.01847881365286143,0.000697899162584893,0.030431592951006104,0.05744174243824545,0.40106410875061416,0.00020904598727559815,0.00825703001763558,0.00016035480542205943,0.016235000810766658,0.0006983250938256613,0.0008517541211262459,0.001904414069010076,0.0032906031883795585,0.0007389311934740903,0.0036667634703404085,0.020811877773195687,0.00045897426051911156,0.0032445619375684634,0.004415626253168383,0.0007239255410275676,0.00707306780184048,0.05704105617266572,0.013282993365011726,0.0019643022707169764,0.05034736248857479,0.026529038686995618,0.00026943501426191256,0.04430497977971012,0.0019180643120145992,0.0024696669132944584
DRR171572,0.010466957360280218,0.0005419296669099008,0.008514742225570646,0.03641304472686356,0.015039908555254866,0.05487428099451223,0.022930869823175354,0.004146452162988256,0.004007883665418051,0.016903908055236262,0.015185664534531514,0.33192788397013884,0.0009340080473740111,0.0262596795518961,0.0006707296964391272,0.00301745570362027,0.0029452269266557352,0.015544332056196628,0.003323254111387906,0.0007487855336424456,0.002558930471249588,0.15640242191835738,0.0452288748857295,0.0002700117283814904,0.0006742270510643193,0.01625696230844079,0.0021854590357883895,0.010237945438435881,0.025305896548658405,0.07548121020243108,0.0054205171239759455,0.016720073687877594,0.028251720233000488,0.014635768596299701,0.010087776182983529,0.005802252305669223,0.010082954913564675
