SampleName,Absiella_dolichum,Acetivibrio_ethanolgignens,Agathobaculum_desmolans,Alistipes_finegoldii,Alistipes_obesi,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Anaerobutyricum_hallii,Anaerostipes_hadrus,Anaerotignum_lactatifermentans,Anaerotruncus_colihominis,Angelakisella_massiliensis,Bacteroides_barnesiae,Bacteroides_caccae,Bacteroides_caecimuris,Bacteroides_cellulosilyticus,Bacteroides_coprocola,Bacteroides_coprophilus,Bacteroides_dorei,Bacteroides_faecichinchillae,Bacteroides_fluxus,Bacteroides_fragilis,Bacteroides_helcogenes,Bacteroides_nordii,Bacteroides_ovatus,Bacteroides_pectinophilus,Bacteroides_plebeius,Bacteroides_pyogenes,Bacteroides_salanitronis,Bacteroides_salyersiae,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_zoogleoformans,Bariatricus_massiliensis,Barnesiella_viscericola,Blautia_hansenii,Blautia_obeum,Blautia_producta,Blautia_schinkii,Blautia_sp_N6H1-15,Butyricicoccus_pullicaecorum,Butyricimonas_faecalis,Butyrivibrio_crossotus,Christensenella_minuta,Clostridiales_bacterium_CCNA10,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_glycyrrhizinilyticum,Clostridium_innocuum,Clostridium_leptum,Clostridium_methylpentosum,Clostridium_phoceensis,Clostridium_scindens,Clostridium_sporogenes,Clostridium_symbiosum,Coprobacter_secundus,Coprococcus_comes,Coprococcus_eutactus,Dorea_formicigenerans,Dorea_longicatena,Eubacterium_coprostanoligenes,Eubacterium_eligens,Eubacterium_plexicaudatum,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Faecalicatena_contorta,Faecalitalea_cylindroides,Fournierella_massiliensis,Fusicatenibacter_saccharivorans,Gemmiger_formicilis,Hespellia_stercorisuis,Holdemanella_biformis,Hungatella_hathewayi,Intestinimonas_butyriciproducens,Lachnoanaerobaculum_saburreum,Lachnoclostridium_phocaeense,Lachnoclostridium_sp_YL32,Lachnospiraceae_bacterium_Choco86,Lachnospiraceae_bacterium_GAM79,Lactobacillus_rogosae,Lactonifactor_longoviformis,Marvinbryantia_formatexigens,Massilioclostridium_coli,Mediterranea_massiliensis,Merdimonas_faecis,Mordavella_sp_Marseille-P3756,Negativibacillus_massiliensis,Odoribacter_splanchnicus,Oscillibacter_sp_PEA192,Parabacteroides_distasonis,Parabacteroides_johnsonii,Parabacteroides_sp_CT06,Paraprevotella_xylaniphila,Phocea_massiliensis,Pseudoflavonifractor_capillosus,Roseburia_faecis,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Ruminococcus_bicirculans,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_faecis,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_torques,Ruthenibacterium_lactatiformans,Sellimonas_intestinalis,Subdoligranulum_variabile,Traorella_massiliensis,Tyzzerella_nexilis,bacterium_LF-3
ERR011202,0.0003151013981694003,0.0006756642901489997,0.0004200097953649115,0.0021137350593865975,0.002010418749349135,0.05712415633116214,0.0021474130798756633,0.0069158906414754995,0.00345421090383693,0.002868313812382765,0.0006893675427236826,0.001172975174353885,0.003375898657177624,0.0034716079054034543,0.00023307230369051603,0.003920858297685041,0.00044117255763112057,0.00560856318542737,0.08867379694574123,0.0065566682305411685,0.0008387470779683073,0.0010959757259629975,0.000529184962447302,0.000145233956629334,0.000761969558118282,0.010583335369618923,0.0043664651048144305,0.07637144167568782,0.0002220514899181,0.0009214242213074399,0.001983974013592901,0.0022932735765886954,0.0034720127540704675,0.030999266486470185,0.044441106208124526,0.00023097177249372758,0.00039994648028366064,0.0016974523525898975,0.00027484475355016606,0.010220855429916933,3.7993852117103366e-05,5.980532683002787e-05,0.0001503727575762116,0.0005617746105016877,0.002887203673398113,0.05388644640058772,0.002027247643375901,0.004552536568095047,0.00038030779207824,0.0006361762755998655,0.00033734129275014846,0.0004178823012225971,0.000687604936426152,0.00024781306634400293,0.0015839901450333575,0.0001905280797104283,0.0005756896518064159,0.0004678186555876859,0.0014383793358056633,0.012583581382401213,0.019465505787302162,0.002701587936769863,0.016161008449891833,0.00024398037837805952,0.09248180445517,0.00015120788965416164,0.0027940554628345794,0.045024126658687914,0.0022559521329233957,0.029703806379466638,0.00012095059565551058,0.0016154703592407298,0.002570353991435397,0.011978505891472544,0.008537041083378081,8.572682795561207e-05,0.00015562831901707173,0.0004202879391433735,0.0019169408428950264,0.00023732858136773764,0.00019816320433892217,6.395780699824724e-05,0.00045675953924470444,0.0858623407028902,0.0039768012649848685,0.00010901826318677295,0.00016919351861796492,0.0004779600537453227,0.009832019296492071,0.00021958008392538016,0.0006082491157823963,0.0033273726583207194,0.007014159508217492,0.004220612855168052,0.0028396678612946347,0.004984415613029229,0.008722571201948685,0.007147011006542627,0.0002477276720999227,0.003446806815663901,0.08026264079150269,0.011098555734278776,0.014746479938228224,0.01412645181634182,0.010802136485267521,0.0010417486385307624,0.000854062587965892,0.004544425432810839,0.0002892280881868292,0.0026590269598883347,0.00025482761087231525,0.0018692346651936293,0.00010409663807385367,0.0033664027018033673,0.00047023502517155906,0.0015387025525259055,0.0016771647492969572
ERR011203,0.00025772471115731677,0.000898504981947752,0.0004625004953978535,0.0007573885610621143,0.0007140904283921805,0.01974327426281406,0.00042877816795008325,0.0012322265419545816,0.0044763826164207175,0.004136420376518148,0.00047382181199847164,0.0005062535162484224,0.0019373806727275976,0.0024793101027319377,0.0002758022958129248,0.0028067809615986723,0.00048016343212962384,0.004473231445924105,0.0712977267795091,0.007796113305670733,0.0007493446723978069,0.000916041158805948,0.0005720698901831282,0.00014396807665666803,0.0003736471729903276,0.012779474996474362,0.006593683649784733,0.06296510083087196,0.00022577891709613996,0.0005892033254623512,0.0016127756407251334,0.002860820206591284,0.0038228686813715717,0.027243567380117885,0.04440020099186741,0.00028328550288272806,0.0005817105788351092,0.0006935191983384005,0.0003348471431538354,0.0139612068807913,4.357449457383087e-05,5.8022217596631625e-05,0.00018106705160018084,0.00015982034494165984,0.0026413218115823294,0.05393884654387377,0.003958705042660646,0.003080924712249938,0.00026488448919338524,0.000837285701076831,0.0005495217823519951,0.0007161355896769723,0.000514357149410872,0.00010902924404002726,0.00047914806871748346,0.00020587257611264827,0.0005337806774639473,0.000398691652902384,0.0017199840149534368,0.0194418345893658,0.034532666197861925,0.003932808586541314,0.024268443325559812,0.00020707920288416402,0.1250011956263205,0.00022941745614530674,0.003512604149917246,0.057818503972619624,0.0027228822083938363,0.00979797911454725,4.712870316052539e-05,0.0019338860617034526,0.0010630516110920678,0.008755152794481575,0.00279927520335811,0.00012672628910030199,0.0002503115599115082,0.0006136942936770263,0.0005167022589686708,0.0004379969702867387,0.00016228128689725312,7.351918761763399e-05,0.0005489438849593875,0.09610164022562263,0.004894370851261898,5.986160304755629e-05,0.00013018224272952543,0.0006204067631771527,0.0071161008149156655,0.00025748939854098,0.0005228847296226693,0.002005987823482525,0.007489687149450094,0.0014307317390533016,0.00280292635487443,0.004354951320999251,0.006358038046644659,0.004430232117252803,0.00010244385986367582,0.0017432883113981566,0.10192527779093595,0.009411427285007724,0.019553305433474794,0.018436103549554106,0.0137296657799437,0.001473756340918994,0.0006610942701144685,0.0067429943514256355,0.00046544687461955793,0.0037854534573542944,0.00036253789522027,0.0008697341250579313,0.00012297829076873422,0.0018649074134777057,0.0005291976999145997,0.0019220951150566378,0.0012007529115035263
ERR011204,0.0007219205454117231,0.0005795345772600348,0.0008444208453579488,0.0017468880657322465,0.00040515568262741757,0.00041048283213493517,0.0006356302696251576,0.005048459989537868,0.007205776813608627,0.008735436665800251,0.00856801412718686,0.0013441737067141136,0.005697721645921822,0.00012897106233286404,0.0011256416704505947,0.003296475261798634,0.0002630666580075471,0.0006011677195163589,0.0017811150609523137,0.0009681766740141835,0.00011008445123669014,0.0003305616566592027,0.0002209446279480189,4.838289380469211e-05,6.544879713209829e-05,0.0033295256027756235,0.008837873997851818,0.0003719974968320033,6.145380272726364e-05,0.00023119835372280322,0.0002748714374792344,0.0016486321661610193,0.009261029014811522,0.011793207542536398,0.003385929565636149,0.0002857168452948632,0.00028064219470642275,0.00017132673341622951,0.0006729003919656318,0.024342075344537615,0.0001520068300587149,0.0009512857074042327,0.00019661282315890156,0.0009876685667529286,0.010479567624409781,0.3247138009451799,0.002781816895696501,0.009304012962849911,0.0004667701698751155,0.0009688549325765637,0.00042729059038667356,0.0010571641979983002,0.0011041084479202071,0.0004975899807169884,0.003069456610310449,0.0003602204136162462,0.0004425629727998348,0.0008305595862723943,0.00046225520547506883,0.00952655012363998,0.0048573465853683434,0.009203048399823692,0.019700649766832716,0.0012776759452696462,0.03161539006142214,0.0005109963376556069,0.0028530401316499815,0.07345046910105049,0.001548640884682237,0.07579773174887859,0.00031227450577639133,0.001698992488070719,0.004425625605066211,0.014777895227209218,0.01008026384433953,0.0001392095036933663,0.024458263329307426,0.0004116313260431012,0.006810700949029691,0.00018488100533186125,0.0003371978674737383,0.00033760735474833853,0.0011199239937669419,0.030203707838136078,0.019163319807843495,0.00031302388880706506,0.0005521649513929673,0.0016714997269052405,0.027715334020274283,0.0002419468479331597,0.0004976008232238764,0.006177405454474664,0.0028665348660959107,0.008663330992110608,0.003096178515055789,0.005518731223884828,0.006839553037323692,0.01081629314134931,0.0013776268229451643,0.00599429695463911,0.016847505788864958,0.008845210097613491,0.011244949433905265,0.02431462738857201,0.0027195352651818083,0.0018198279564733068,0.0018281748497321786,0.013956836690489277,0.0007642146346082899,0.0016002705567384845,0.0005457252818395602,0.0026756584657847736,0.0003131494702921173,0.0038552474221762124,0.0006445104601533333,0.004572540079354238,0.0012218229050099073
ERR011206,0.00028457745984776685,0.001015710648162797,0.0007273586012924882,0.05576243172678504,0.009213633888763431,0.0034992231907596404,0.004874154127987778,0.008549746288269409,0.0031612398958266947,0.016680667819471202,0.001969636086246398,0.0017979433886706698,0.005256315047998853,5.043387414667416e-05,0.0015173531938676447,0.046041900797631964,0.13819403982457829,0.00242393345290609,0.00686129879521105,0.00037120223878181165,0.0008938353959915893,0.002065691756015565,0.05779813839302406,0.0002907543507521998,0.0004882881545316505,0.06476027482404653,0.003289976001547336,0.007625500627291375,0.00034823035507425525,7.235160010231953e-05,0.003648490528401566,0.00032688596026754827,0.0033080619271497113,0.0006518401462236565,0.0005311067740365147,0.00015921529962897204,0.00019736162906712755,0.00012401423509913835,0.0006369430145925792,0.012584196363187668,9.520692824150288e-05,0.00021763422459541765,0.00045500708876470447,0.0005582028606823575,0.006207294621576195,0.05923988189953592,0.0011485084743272024,0.003918490372576459,0.000551555923640791,0.000546135879314453,0.0008685186866946407,0.0009643915598724006,0.0018405801673367238,0.0009494893479163142,0.0028366339643006114,0.0003612532239588501,0.0019955332191636988,0.0017047715061029214,0.00028277779971303755,0.016429982135923657,0.016808061221314497,0.0026272637072710975,0.0024340739225839026,0.000982261233661224,0.015882202511051973,0.00022768295479864905,0.004419094979042215,0.10359947735882065,0.00654173028559755,0.035895903736134126,0.0005280837338331729,0.0023580440579959727,0.003958686343204568,0.025978957167986,0.012986499600248934,0.00017359020962920928,0.0003215648494759299,0.0002628803412666893,0.005166578549240823,8.526542374694517e-05,0.0006844753450514392,0.00015102991363442957,0.0007151265610387398,0.02090256287050612,0.009359972738767463,0.00048301323897141304,0.0004925068958365538,0.0020598201277960953,0.0017230384297592294,0.0002333308565365718,0.001232823706277578,0.0030958550505993093,0.007278130402932133,0.0028374776769080493,0.00016807118965385533,0.0003062390450443693,0.0012045083289300175,0.00016262746648066346,0.00029946648365464083,0.00373503982724012,0.024420645197983714,0.021931496418268432,0.015622267536116076,0.022845493096555695,0.003539612721960077,0.0011969663497501542,0.0004589901184459499,0.004118477724537661,0.0033777718376361136,0.015619513632366007,0.00028867403052762713,0.0070055597817206385,0.0002869502811753994,0.00327623012781083,0.001176373081234113,0.006730057778578631,0.0005160943753349421
ERR011207,0.00037742781625623844,0.0010161339108636963,0.0004465262238566381,0.03726356196488363,0.004151684633710458,0.002971223907598864,0.0019030223017193317,0.0038298313066462814,0.003756964731892522,0.02325633603181721,0.0014204459966915691,0.0008747952468107138,0.003465060360888657,4.168769457462064e-05,0.00150631330338345,0.0525243001776397,0.16062136086214585,0.0016718586506845679,0.0062932898636422225,0.000374561813960149,0.0014551195705866456,0.0021063074316401208,0.06385505381271385,0.00035174517359265565,0.0006140236193706076,0.0791467231515475,0.003757931153966767,0.007240852318587475,0.00048254814328372523,8.29810205740877e-05,0.0027776979163783625,0.0003361988210483728,0.0035043145201854083,0.0005926429215133138,0.0005158324836378739,0.00017361658614509085,0.00018028803543601696,0.00011724416187130673,0.0005362437639754825,0.014627056019543814,0.00010610019144144855,0.00019623523776354153,0.0004547168662859763,0.0003299576880911475,0.006313159665335198,0.07439202743469933,0.0013377836194946847,0.0019680394541871883,0.0002853519871285764,0.0004883163743871476,0.0008774556140952866,0.0010097934817296147,0.0011275991729536546,0.0006294173358279828,0.0015586069484240794,0.0003303431506192984,0.001495065833061285,0.0015858946734777326,0.0002460033886244155,0.02047922814406971,0.01975245734802853,0.0034130202388608878,0.002289367345744252,0.0008597674002056457,0.022064756422724797,0.00023135347955995658,0.004096610369051004,0.11341166187967583,0.0065883913087199965,0.017491712296923267,0.0004958064199953938,0.0016165464004564113,0.0020322182124473667,0.019951372367877536,0.006274801272908092,0.00015712054719240883,0.0004642399968526684,0.0002233138723056654,0.0021765078982513655,0.0001015796739121235,0.0002698552259655428,0.0001461030329858782,0.0006130479202707062,0.01890611397437926,0.011622305115703419,0.0003553497350260811,0.0004526601442024544,0.0018423376208820982,0.0012593907281134324,0.0002040630438457606,0.0009320699895058916,0.0016208145044221793,0.007622550668105511,0.0012680153828684899,0.00012732118848862814,0.0002879366223382353,0.0013272478659468521,0.00013532855638789552,0.00019780220205244234,0.0020908455249148547,0.022331274305392907,0.01545506414161004,0.0142942413937629,0.019957714889348346,0.0033574010397584464,0.0012503599392023096,0.0003948760101738292,0.005037332782695281,0.003925189852959925,0.019103524303984116,0.000242575673183404,0.0035658905822718084,0.00019819154285701603,0.001858604393758606,0.0010362814152650537,0.007108885504646879,0.0004769247440681541
ERR011208,0.0008860449216244734,0.0004019525753590027,0.0003187503740835361,0.0043513288437502665,0.0009483485673357366,0.020082289176525936,0.0004387558998540934,0.006790621704455361,0.005997596005175036,0.007043583888688141,0.0007990396356726473,0.0004150079282552305,0.0009888906948123221,0.23350622001161497,0.0009317276732051316,0.0017825749130372358,0.0015763639646241459,0.003709305277386108,0.0035455099448259385,0.014825907922940562,0.0008198160991347384,0.0012546148674712266,0.0006936817203505777,0.0002961915203924443,0.0011517877819098962,0.001991378608854831,0.003318434315236228,0.08454609260168061,0.0002619624380600458,0.0034535186254840973,0.0012884146789260628,0.0024300058244386686,0.004247442841187431,0.05973970998510678,0.04143125742397432,0.00010234347704166895,0.00020352375134027458,0.002052513470726235,0.00017239826729508384,0.007766495662307346,4.0218754171694266e-05,7.488493545804014e-05,0.00038383517538037625,0.0004236399471637988,0.0018615944855998904,0.08395692580619532,0.0006497923331773856,0.002309223516926322,0.00012479439959593426,0.0005894267952217425,0.001805732517070402,0.000846544947376553,0.00026055665757120707,0.00014533930361541438,0.0017715802310907264,9.305912210987266e-05,0.0024471948572976354,0.0008691560740173304,0.0024174401281896745,0.005471660616924281,0.059295232885235555,0.004455842707323395,0.004304777150357704,0.0002348397921698425,0.043449855294059446,0.00011740054576839583,0.0026486202536428667,0.006666894758961099,0.002291689401291468,0.018203687201880293,0.00010833075544219391,0.0023342707863770094,0.00102279022585606,0.014523788242882642,0.003683415811685626,0.00010211095591547256,0.008803719338674168,0.0006978681604740782,0.001088331090558712,9.072224357160549e-05,0.00023013474046598082,2.9586117756716624e-05,0.0007752295752837572,0.03403290880641272,0.0032177358844923255,9.410264486691407e-05,0.0003575853338923195,0.00032374419092795373,0.008945097525344116,0.0001628342936638919,0.0009420534291428626,0.003103431373505022,0.0049385042759748565,0.002397832519349836,0.006577373951989596,0.0014154899046754025,0.008388609932495862,0.010106069982680656,0.00030891089588752705,0.0008876338413963856,0.0049310412627352005,0.0047281164135448495,0.04147450452786229,0.01597645187318255,0.002768932265038825,4.494164366217444e-05,0.0004070998063713869,0.017463347980358375,0.0005957682580664687,0.002318199087286689,0.00019890688808500934,0.0010584475560856917,0.00013525421919552224,0.001564912748408661,0.00026217232774816435,0.0034112730354210158,0.008197568796317042
ERR011210,0.0002535708786506246,0.00045048030252205717,0.00043951900141512277,0.004230900585898967,0.002927124775127104,0.019219190461865012,0.000943152607616069,0.007648584774455185,0.01258707154394013,0.025778373478204268,0.0008743546379213529,0.001632857506633035,0.004109706712433737,0.0015562267414818405,0.012695857030370235,0.0024079701848704724,0.054972475543564804,0.009034538360366792,0.01561224139958195,0.017869605982864707,0.0007199837734296552,0.0007914965323692737,0.0008555553108518909,0.00036318262625567284,0.0007537748386863483,0.004819060382709699,0.009418520897177691,0.026903912965832975,0.000651060027861375,0.0007730564212049043,0.00031162851584542214,0.002870318918509414,0.0037323910752383705,0.02554232699667781,0.09482939562261855,0.0002737603173793614,0.0009795623909881522,0.0005075687261162253,0.000511276301987858,0.023175232634798523,0.0003005719876480132,0.00019025480644082034,0.0005339753645475332,0.0006108857754469297,0.0053122492062112215,0.002772462800359224,0.005420501968745676,0.0038045350086520083,0.0005831651594270641,0.00037443182816275283,0.001320923622307796,0.00028438653697278045,0.000980323565136425,0.0002075967281245869,0.002910418713756066,0.00026157262274059407,0.0026647379576107246,0.001046294510435965,0.0004165550126000811,0.010058389351681608,0.01653865876274984,0.0037029170410092195,0.015152413954573712,0.0003463233775821022,0.018855797722716585,0.0002009242290466457,0.004006438755055192,0.18429395205581783,0.002764162727030624,0.02769555376274389,0.0005670019759231455,0.0024567177918594163,0.0015449985699776422,0.05153962790389527,0.008718754706237066,0.0001047466929093527,0.0004589546315999586,0.0006658606403525604,0.0018396573598484854,0.00013967362880498003,0.0004255272194946882,8.562634448768882e-05,0.00442361892253473,0.004512153507585666,0.0031264375416729584,0.00019521481392160644,0.0007472527574883768,0.0011270511552257314,0.0015855476118083805,0.0005188817400549777,0.0010007880964787918,0.006714759902880106,0.004774524115296006,0.0033705682089045495,0.01069227530241805,0.01142276469323117,0.01292707957839824,0.02003731727751731,0.00025198843920375277,0.0021320912890161604,0.027545205705729058,0.013746278295380426,0.039041909841302715,0.005996203763607766,0.0012440653280064054,0.0027577967204420848,0.0017204976372496297,0.006395826486065646,0.0013284784459369095,0.005970366109775643,0.00745857296224463,0.005228088016235281,0.0002455316736824103,0.00206271004780908,0.0018741978021424594,0.0029910174829889057,0.008647548560717833
ERR011211,0.00027712866618811023,0.0003594087826656315,0.0004279348375262995,0.004305163789221983,0.0028986955216231155,0.017819347961807445,0.0009576528554602088,0.00642161237345118,0.024432859993932524,0.04786499525838293,0.0009216057978154365,0.0008204798302184122,0.003475831474344491,0.0011724217269214212,0.02503223076614009,0.0025270548347470774,0.05373870937300832,0.011641239397451649,0.013233978611598992,0.027886793552874246,0.0009499461364873556,0.0010721158188445599,0.001226544144955137,0.00045615005802619626,0.0011371048314934857,0.005031543179264419,0.009553105937710681,0.022402070335971868,0.0008953491608309674,0.0006568388534087323,0.0003134248791048448,0.003265437574694512,0.0042406428610244845,0.023693326129049785,0.11016669030251715,0.00033624997723160315,0.0007332955669337877,0.0005320337659613931,0.00033881982087657415,0.023936360971991245,0.000347104122261004,0.00016236716296279117,0.0005592983661981135,0.0005493422722820624,0.005828184815883011,0.0033425766632023527,0.004489439094140732,0.002604332905272591,0.0002469030803051206,0.000398319355864088,0.0009836499378963613,0.0003451839600884446,0.0012121235772647853,0.0001739438883259578,0.0013449843690636811,0.00018753498537446223,0.004383501201954828,0.000738930638075888,0.0009782126246192541,0.01003951843019338,0.02007958901847637,0.005537803763801893,0.015566802601789687,0.0005445875421885112,0.03214274204237463,0.00016562486014085563,0.00321321578933318,0.19456033656375452,0.003141362812978552,0.010455357867720002,0.0004787902890704561,0.002506689954336241,0.000990430483523276,0.02234673062809155,0.003608026553280171,6.695860646301512e-05,0.0004321421305864604,0.0008460142911899175,0.0011050216490014213,0.0001675580958443671,0.0002110458412506255,0.00010742473965819342,0.0031736896054443725,0.00402637823722499,0.003232581704844942,0.00010789611533666906,0.00047593458337585144,0.00188361042422231,0.0015575600313155857,0.0007248688458379824,0.0010324211199873663,0.0051700840715612414,0.006028257344723221,0.0021551266568379944,0.009482775981178434,0.010645508121047344,0.010493429854618782,0.011236344637291833,0.00018231810316548632,0.0014179985779234215,0.011250755073057657,0.012051009704210082,0.020165216999259317,0.005002559693294219,0.00105934392664627,0.0036979103862243164,0.0007568464321076718,0.007832752036314745,0.001543882019279218,0.006437239359179717,0.015726102521015382,0.005388474204337717,0.00011593366758815236,0.0011844206423887215,0.003759127978700199,0.002497276229690854,0.014162461822926908
ERR011212,8.707705653619668e-05,0.00013338761719085021,0.000487616080392448,0.002367589277057935,0.0037283530112150244,0.03478811931862487,0.00077136228741848,0.011780938379738572,0.002860010415395901,0.005930739660692079,0.0007319242471284953,0.00029253042779993924,0.0011338123353309406,0.008994866868825538,0.0017685904932275133,0.007596896027033495,0.0005357864027180578,0.008601098292641074,0.01118565121113168,0.028785671806936638,0.0006746058239108871,0.016427138372539958,0.0017497364374778536,0.0006681778151573516,0.0003084561963584795,0.010939149156763401,0.0017441827310534894,0.0036185972201301098,0.0029101794087072496,0.004969914375026955,0.0013169764061067108,0.023612137654239727,0.008706662611008619,0.17585014457163986,0.06770729869556337,0.00024472150196821313,4.412171790422079e-05,0.0013079756539986652,0.0005761025212924879,0.008714493484474284,7.485539257936443e-05,4.5024111248081535e-05,8.551052198603966e-05,0.000191511841086188,0.0024706387882530204,0.00052250214959692,0.0006270592920436901,0.002652673452313429,0.0002581031077943033,0.000701265663809305,0.000344580679011365,3.753133483659871e-05,0.000349808467251865,5.721396146715589e-05,0.0032516505556058894,0.0001347187623367382,5.240856871308341e-05,0.00044772510742721274,0.0017486795338839207,0.0041102087728919785,0.0021318022867043134,0.0012152540317474432,0.004525697958442006,0.00012097660650877728,0.02504244537125955,4.25845809791175e-05,0.0007786444480448683,0.052175736122440426,0.002436469214318059,0.010549843776937969,6.186062090596531e-05,0.0009768178402607712,0.0005794806089890016,0.008765381029441112,0.019919974085827935,7.565405117598399e-05,0.00010940523059024103,0.00017791842510466192,0.0006914722757697736,4.02050477223023e-05,0.00016479790231642755,2.2432656511120405e-05,0.00043679866877603505,0.023027389941854742,0.009045762922035579,9.113283380923232e-05,0.0002831382599842776,0.00047538991099831145,0.006876217676509382,0.0001454514552761456,0.0005479724814076422,0.0010397999117658617,0.005149773146715485,0.007034996972635826,0.012416003722044943,0.027160461285731456,0.025083220297553274,0.23832027115964874,0.00014294879426934629,0.0011145565210602302,0.002882613872997903,0.0029911507035288456,0.0055390378671516406,0.004739024420347523,0.00020275887144431066,0.00040727139782145564,0.0020128162338949626,0.001201954285769848,0.0003255444485256225,0.002384501656662473,0.0010538350822393882,0.0011638830074860993,0.00015627789349441208,0.0012462843641206042,0.00011341728317618709,0.001658895595135703,0.00010812924563496402
ERR011214,0.0001873773416682205,0.001118210054955395,0.000679122284840903,0.002503816494751512,0.0014622179653739442,0.0311047330575183,0.001366360176652948,0.005222407570038302,0.006721275615644016,0.016112693560593496,0.0008540837277304856,0.0004391101825873556,0.0007961296270416205,0.0003287982728264379,0.006747374441509221,0.013861312645942645,0.03432023376855847,0.0011209715957542,0.003523198239152378,0.04143708105916834,0.0015508531167278154,0.002038113871768935,0.007251293103311898,0.00048695352181760696,0.00177253596386966,0.017069852418866924,0.006858948927410418,0.006952941397269321,0.0010849504880492465,0.0006593711486282014,0.005113046394572914,0.010267241457194095,0.020347249646880325,0.024926810002454954,0.1389584214397748,0.0002960680823045145,0.00012337012769133036,0.00011578990927440333,0.00033570285135146513,0.02080219340669729,7.579197685210473e-05,0.00011233543186599301,0.000493183629630152,0.0001533079423114454,0.008388782488428516,0.0024191068910059854,0.0032497598216571695,0.005009788473695691,0.0001807375801948845,0.0007962524458779568,0.00027815060638384544,0.00022846636441748504,0.0015116972019598978,0.00018385866068355844,0.001405422910990066,0.00039676621583934396,0.00346701171079859,0.0006106964955750789,0.0009446347489366273,0.0065879965987947296,0.0011634806840006924,0.005156170068259725,0.006436668484832399,0.0001452633567146383,0.0013705170408808366,0.0003271345758317075,0.0034585937376792448,0.05252055019567665,0.0023120856951074228,0.014903684661744781,0.00024659539271370087,0.0042776191914900945,0.000650626148459792,0.01543950740095685,0.011827001409326325,9.073156394991522e-05,0.0001943105907432774,0.0002288202844849568,0.000596066963338284,0.00015022221844478663,0.00015414431753787,9.85615025075204e-05,0.0014787822445696485,0.03097450596336407,0.08605465584718007,0.00021887462122017123,0.000831196769508875,0.000617912939048394,0.0007935149277732733,0.0001906422358988698,0.0002750566774187971,0.00042472160825500504,0.010827343492573777,0.002417642266523879,0.010791214491644463,0.012992483614000667,0.013984390094568104,0.007739841654721677,0.00021016064004723638,0.0008813178380477685,0.026429267540725394,0.004851464390391131,0.09248117080725389,0.022346764188059934,0.035133016973642926,0.001775572713999984,0.0005125838810593095,0.0038904049047381426,0.0006271962803166383,0.01084254345954065,0.00638727011883535,0.0009082030235071411,6.759534382603346e-05,0.0015663079515021918,0.000436292135221316,0.002644337129302794,0.012235432592907498
ERR011216,0.0003471943510470718,0.0006670804187277928,0.00021320363151387667,0.0013076945356598937,0.0010515856349641512,0.0007137901672447949,0.0008056505147574244,0.0020146479845635614,0.020718554748154278,0.0065487683221489585,0.0001761819024893847,0.0003143460569091622,0.0007376828366952021,0.00011946609793661843,0.031282424938283225,0.0016964172125414527,0.013310397285242139,0.002808942958217258,7.270236765380377e-05,0.038701845109531466,0.0003060395903436807,0.0008104630347311409,0.004810030319474351,0.000330753953771065,0.000466029290797367,0.01703106272302022,0.0069587729329276295,0.004015148860072203,0.0006660889019376353,0.0003124750706882741,0.0003903942536359017,0.007596133255294354,0.0043218963152985,0.029715372914120713,0.0957780874908221,9.176216139051875e-05,8.003348335820219e-05,0.00017141754015593993,0.0003080958360328133,0.03208856078890471,4.907799658999279e-05,5.513767458064738e-05,0.0004939025551850817,0.00011929687352421981,0.002488508678920974,0.08817940422004854,0.0021758437222453545,0.0015653023991455187,9.4919615191498e-05,0.00034724341332176506,0.0005889096680129058,0.0006441594013858869,0.00048538674688821976,8.818827468002493e-05,0.00034320085464332485,0.0005355570597047569,0.007040969681063336,0.0001994202003033218,0.000271159602521824,0.009728629957198776,0.003944144131549245,0.008116861615984553,0.01580208714982812,0.00036713937658878375,0.03566202341042743,0.00014933786328181483,0.004206034293547029,0.18549703796100056,0.007908979338861387,0.007310518165782575,0.00045846891911264007,0.003117505445799588,0.00048387673964290904,0.011556643949241751,0.00426059720101134,4.99298562540786e-05,0.05265019227810843,0.0002866179152379211,0.0004770475403086873,0.00011909061960392921,0.0001325514659589279,2.4670763331753664e-05,0.0009724928141335142,0.007985152352927035,0.02456319573218284,8.165682908487644e-05,0.00032809782464338083,0.0004005011715488169,0.0006483144622025129,0.0001872799561315097,0.0003380586384633694,0.0007752567747869056,0.006063485883748232,0.0005322956553167788,0.007314210094931883,0.009457454802250392,0.013026724768152075,0.007938749404582293,0.00015673835949610922,0.0005143187693426479,0.04777224464415166,0.005292778473860524,0.010490727103035651,0.01858394991605527,0.003003484361743168,0.002251119096277574,0.00046297794247460774,0.006212022198374617,0.0010405988035580985,0.007899037524237764,0.0027525843059351134,0.0006418276168147079,5.86679092916876e-05,0.0007487458075792995,0.0008771804577662357,0.001024398738674612,0.02167090041956587
